year,date,province,confirm,confirm_add,local_confirm_add,now_confirm,heal,dead,deadAdd,now_wzz,wzz_add
2021,12.01,山东,1021,0,-10,30,984,7,0,5,-10
2021,12.02,山东,1021,0,-10,29,985,7,0,5,-10
2021,12.03,山东,1021,0,-10,29,985,7,0,5,-10
2021,12.04,山东,1021,0,-10,29,985,7,0,5,-10
2021,12.05,山东,1022,1,-10,30,985,7,0,5,-10
2021,12.06,山东,1023,1,-10,30,986,7,0,5,-10
2021,12.07,山东,1023,0,-10,29,987,7,0,4,-10
2021,12.08,山东,1023,0,-10,29,987,7,0,4,-10
2021,12.09,山东,1026,3,-10,32,987,7,0,4,-10
2021,12.10,山东,1033,7,-10,38,988,7,0,4,-10
2021,12.11,山东,1035,2,-10,37,991,7,0,4,-10
2021,12.12,山东,1035,0,-10,35,993,7,0,4,-10
2021,12.13,山东,1035,0,-10,33,995,7,0,4,-10
2021,12.14,山东,1036,1,-10,33,996,7,0,4,-10
2021,12.15,山东,1036,0,-10,30,999,7,0,4,-10
2021,12.16,山东,1036,0,-10,30,999,7,0,4,-10
2021,12.17,山东,1037,1,-10,30,1000,7,0,4,-10
2021,12.18,山东,1037,0,-10,28,1002,7,0,4,-10
2021,12.19,山东,1037,0,-10,28,1002,7,0,4,-10
2021,12.20,山东,1037,0,-10,28,1002,7,0,4,-10
2021,12.21,山东,1037,0,-10,28,1002,7,0,4,-10
2021,12.22,山东,1037,0,-10,28,1002,7,0,4,-10
2021,12.23,山东,1037,0,-10,28,1002,7,0,4,-10
2021,12.24,山东,1038,1,-10,29,1002,7,0,4,-10
2021,12.25,山东,1038,0,-10,29,1002,7,0,4,-10
2021,12.26,山东,1038,0,-10,29,1002,7,0,3,-10
2021,12.27,山东,1040,2,-10,28,1005,7,0,3,-10
2021,12.28,山东,1041,1,-10,28,1006,7,0,3,-10
2021,12.29,山东,1042,1,-10,27,1008,7,0,3,-10
2021,12.30,山东,1042,0,-10,25,1010,7,0,3,-10
2021,12.31,山东,1043,1,-10,24,1012,7,0,3,-10
2022,01.01,山东,1045,2,-10,26,1012,7,0,0,-10
2022,01.02,山东,1046,1,-10,25,1014,7,0,0,-10
2022,01.03,山东,1047,1,-10,24,1016,7,0,0,-10
2022,01.04,山东,1048,1,-10,23,1018,7,0,0,-10
2022,01.05,山东,1049,1,-10,24,1018,7,0,0,-10
2022,01.06,山东,1049,0,-10,24,1018,7,0,0,-10
2022,01.07,山东,1049,0,-10,24,1018,7,0,0,-10
2022,01.08,山东,1050,1,-10,25,1018,7,0,0,-10
2022,01.09,山东,1050,0,-10,23,1020,7,0,0,-10
2022,01.10,山东,1050,0,-10,23,1020,7,0,0,-10
2022,01.11,山东,1050,0,-10,22,1021,7,0,0,-10
2022,01.12,山东,1050,0,-10,20,1023,7,0,0,-10
2022,01.13,山东,1050,0,-10,20,1023,7,0,0,-10
2022,01.14,山东,1053,3,-10,20,1026,7,0,0,-10
2022,01.15,山东,1053,0,-10,18,1028,7,0,0,-10
2022,01.16,山东,1054,1,-10,17,1030,7,0,0,-10
2022,01.17,山东,1054,0,-10,16,1031,7,0,0,-10
2022,01.18,山东,1058,4,-10,18,1033,7,0,0,-10
2022,01.19,山东,1058,0,-10,18,1033,7,0,0,-10
2022,01.20,山东,1064,6,-10,21,1036,7,0,0,-10
2022,01.21,山东,1065,1,-10,22,1036,7,0,0,-10
2022,01.22,山东,1068,3,-10,24,1037,7,0,0,-10
2022,01.23,山东,1070,2,-10,26,1037,7,0,1,-10
2022,01.24,山东,1070,0,-10,26,1037,7,0,1,-10
2022,01.25,山东,1070,0,-10,25,1038,7,0,1,-10
2022,01.26,山东,1070,0,-10,25,1038,7,0,1,-10
2022,01.27,山东,1072,2,-10,26,1039,7,0,1,-10
2022,01.28,山东,1072,0,-10,25,1040,7,0,1,-10
2022,01.29,山东,1072,0,-10,23,1042,7,0,1,-10
2022,01.30,山东,1072,0,-10,23,1042,7,0,1,-10
2022,01.31,山东,1075,3,-10,26,1042,7,0,1,-10
2022,02.01,山东,1075,0,-10,26,1042,7,0,1,-10
2022,02.02,山东,1075,0,-10,26,1042,7,0,1,-10
2022,02.03,山东,1075,0,-10,25,1043,7,0,1,-10
2022,02.04,山东,1075,0,-10,24,1044,7,0,1,-10
2022,02.05,山东,1075,0,-10,22,1046,7,0,1,-10
2022,02.06,山东,1075,0,-10,20,1048,7,0,1,-10
2022,02.07,山东,1075,0,-10,20,1048,7,0,1,-10
2022,02.08,山东,1075,0,-10,20,1048,7,0,1,-10
2022,02.09,山东,1075,0,-10,18,1050,7,0,1,-10
2022,02.10,山东,1076,1,-10,18,1051,7,0,1,-10
2022,02.11,山东,1079,3,-10,21,1051,7,0,1,-10
2022,02.12,山东,1080,1,-10,21,1052,7,0,1,-10
2022,02.13,山东,1094,14,-10,35,1052,7,0,1,-10
2022,02.14,山东,1096,2,-10,35,1054,7,0,1,-10
2022,02.15,山东,1099,3,-10,38,1054,7,0,1,-10
2022,02.16,山东,1108,9,-10,45,1056,7,0,1,-10
2022,02.17,山东,1110,2,-10,45,1058,7,0,1,-10
2022,02.18,山东,1111,1,-10,44,1060,7,0,1,-10
2022,02.19,山东,1114,3,-10,47,1060,7,0,1,-10
2022,02.20,山东,1114,0,-10,44,1063,7,0,1,-10
2022,02.21,山东,1114,0,-10,41,1066,7,0,1,-10
2022,02.22,山东,1117,3,-10,42,1068,7,0,1,-10
2022,02.23,山东,1117,0,-10,38,1072,7,0,1,-10
2022,02.24,山东,1119,2,-10,40,1072,7,0,1,-10
2022,02.25,山东,1123,4,-10,43,1073,7,0,1,-10
2022,02.26,山东,1125,2,-10,40,1078,7,0,1,-10
2022,02.27,山东,1129,4,-10,42,1080,7,0,1,-10
2022,02.28,山东,1132,3,-10,41,1084,7,0,1,-10
2022,03.01,山东,1138,6,-10,44,1087,7,0,1,-10
2022,03.02,山东,1142,4,-10,45,1090,7,0,1,-10
2022,03.03,山东,1144,2,-10,47,1090,7,0,1,-10
2022,03.04,山东,1158,14,-10,59,1092,7,0,1,-10
2022,03.05,山东,1248,90,-10,148,1093,7,0,1,-10
2022,03.06,山东,1295,47,-10,192,1096,7,0,118,-10
2022,03.07,山东,1337,42,-10,233,1097,7,0,262,-10
2022,03.08,山东,1398,61,-10,290,1101,7,0,359,-10
2022,03.09,山东,1464,66,-10,356,1101,7,0,443,-10
2022,03.10,山东,1585,121,-10,475,1103,7,0,713,-10
2022,03.11,山东,1751,166,-10,637,1107,7,0,1109,-10
2022,03.12,山东,1937,186,-10,822,1108,7,0,1170,-10
2022,03.13,山东,2033,96,-10,918,1108,7,0,1241,-10
2022,03.14,山东,2148,115,-10,1028,1113,7,0,1305,-10
2022,03.15,山东,2234,86,-10,1110,1117,7,0,1389,-10
2022,03.16,山东,2276,42,-10,1146,1123,7,0,1475,-10
2022,03.17,山东,2340,64,-10,1209,1124,7,0,1634,-10
2022,03.18,山东,2384,44,-10,1220,1157,7,0,1759,-10
2022,03.19,山东,2441,57,-10,1245,1189,7,0,2075,-10
2022,03.20,山东,2457,16,-10,1247,1203,7,0,2346,-10
2022,03.21,山东,2482,25,-10,1127,1348,7,0,2269,-10
2022,03.22,山东,2506,24,-10,1052,1447,7,0,2339,-10
2022,03.23,山东,2522,16,-10,898,1617,7,0,2265,-10
2022,03.24,山东,2535,13,-10,898,1630,7,0,2387,-10
2022,03.25,山东,2543,8,-10,832,1704,7,0,2402,-10
2022,03.26,山东,2548,5,-10,753,1788,7,0,2393,-10
2022,03.27,山东,2556,8,-10,682,1867,7,0,2320,-10
2022,03.28,山东,2569,13,-10,652,1910,7,0,2315,-10
2022,03.29,山东,2574,5,-10,631,1936,7,0,2298,-10
2022,03.30,山东,2576,2,-10,548,2021,7,0,2214,-10
2022,03.31,山东,2578,4,-10,501,2070,7,0,2175,-10
2022,04.01,山东,2590,10,-10,494,2089,7,0,2142,-10
2022,04.02,山东,2596,6,-10,469,2120,7,0,2150,-10
2022,04.03,山东,2603,7,-10,423,2173,7,0,1857,-10
2022,04.04,山东,2623,20,-10,412,2204,7,0,1781,-10
2022,04.05,山东,2628,5,-10,391,2230,7,0,1775,-10
2022,04.06,山东,2632,4,-10,335,2290,7,0,1618,-10
2022,04.07,山东,2638,6,-10,311,2320,7,0,1450,-10
2022,04.08,山东,2642,4,-10,278,2357,7,0,1260,-10
2022,04.09,山东,2646,4,-10,260,2379,7,0,1189,-10
2022,04.10,山东,2648,2,-10,242,2399,7,0,1154,-10
2022,04.11,山东,2648,2,-10,242,2399,7,0,1154,-10
2022,04.12,山东,2654,3,-10,194,2453,7,0,985,-10
2022,04.13,山东,2655,1,-10,176,2472,7,0,949,-10
2022,04.14,山东,2660,5,-10,172,2481,7,0,955,-10
2022,04.15,山东,2661,1,-10,154,2500,7,0,914,-10
2022,04.16,山东,2664,3,-10,134,2523,7,0,856,-10
2022,04.17,山东,2667,3,-10,129,2531,7,0,785,-10
2022,04.18,山东,2669,2,-10,115,2547,7,0,734,-10
2022,04.19,山东,2669,2,-10,115,2547,7,0,734,-10
2022,04.20,山东,2671,1,-10,94,2570,7,0,618,-10
2022,04.21,山东,2671,0,-10,81,2583,7,0,577,-10
2022,04.22,山东,2672,1,-10,76,2589,7,0,559,-10
2022,04.23,山东,2676,4,-10,73,2596,7,0,563,-10
2022,04.24,山东,2678,2,-10,69,2602,7,0,589,-10
2022,04.25,山东,2681,3,-10,65,2609,7,0,593,-10
2022,04.26,山东,2687,6,-10,62,2618,7,0,628,-10
2022,04.27,山东,2695,8,-10,64,2624,7,0,654,-10
2022,04.28,山东,2695,8,-10,64,2624,7,0,654,-10
2022,04.29,山东,2702,7,-10,67,2628,7,0,649,-10
2022,04.30,山东,2717,6,-10,67,2643,7,0,621,-10
2022,05.01,山东,2722,5,-10,68,2647,7,0,647,-10
2022,05.02,山东,2725,3,-10,70,2648,7,0,624,-10
2022,05.03,山东,2729,4,-10,70,2652,7,0,607,-10
2022,05.04,山东,2731,2,-10,70,2654,7,0,587,-10
2022,05.05,山东,2731,0,-10,65,2659,7,0,552,-10
2022,05.06,山东,2732,1,-10,64,2661,7,0,519,-10
2022,05.07,山东,2733,1,-10,59,2667,7,0,483,-10
2022,05.08,山东,2733,0,-10,58,2668,7,0,436,-10
2022,05.09,山东,2733,0,-10,55,2671,7,0,399,-10
2022,05.10,山东,2733,0,-10,51,2675,7,0,364,0
2022,05.11,山东,2733,0,-10,49,2677,7,0,334,1
2022,05.12,山东,2733,0,-10,47,2679,7,0,312,0
2022,05.13,山东,2734,1,1,46,2681,7,0,283,0
2022,05.14,山东,2734,0,0,44,2683,7,0,251,0
2022,05.15,山东,2734,0,0,39,2688,7,0,231,0
2022,05.16,山东,2735,1,1,37,2691,7,0,210,0
2022,05.17,山东,2735,1,1,37,2691,7,0,210,0
2022,05.18,山东,2735,0,0,31,2697,7,0,210,0
2022,05.19,山东,2735,0,0,15,2713,7,0,210,0
2022,05.20,山东,2735,0,0,10,2718,7,0,57,1
2022,05.21,山东,2735,0,0,8,2720,7,0,44,0
2022,05.22,山东,2735,0,0,8,2720,7,0,29,0
2022,05.23,山东,2735,0,0,6,2722,7,0,25,1
2022,05.24,山东,2735,0,0,4,2724,7,0,18,0
2022,05.25,山东,2735,0,0,3,2725,7,0,13,1
2022,05.26,山东,2735,0,0,2,2726,7,0,14,3
2022,05.27,山东,2735,0,0,2,2726,7,0,20,7
2022,05.28,山东,2735,0,0,2,2726,7,0,20,2
2022,05.29,山东,2735,0,0,2,2726,7,0,18,1
2022,05.30,山东,2735,0,0,2,2726,7,0,18,0
2022,05.31,山东,2735,0,0,1,2727,7,0,18,7
2022,06.01,山东,2735,0,0,1,2727,7,0,20,5
2022,06.02,山东,2735,0,0,1,2727,7,0,20,3
2022,06.03,山东,2735,0,0,1,2727,7,0,19,0
2022,06.04,山东,2736,1,0,2,2727,7,0,21,2
2022,06.05,山东,2736,0,0,2,2727,7,0,21,0
2022,06.06,山东,2736,0,0,2,2727,7,0,20,0
2022,06.07,山东,2738,2,0,4,2727,7,0,19,0
2022,06.08,山东,2738,0,0,4,2727,7,0,11,0
2022,06.09,山东,2738,0,0,4,2727,7,0,10,0
2022,06.10,山东,2738,0,0,4,2727,7,0,10,0
2022,06.11,山东,2738,0,0,3,2728,7,0,10,0
2022,06.12,山东,2738,0,0,3,2728,7,0,10,0
2022,06.13,山东,2738,0,0,3,2728,7,0,10,0
2022,06.14,山东,2738,0,0,3,2728,7,0,9,0
2022,06.15,山东,2738,0,0,3,2728,7,0,9,0
2022,06.16,山东,2738,0,0,3,2728,7,0,9,0
2022,06.17,山东,2738,0,0,3,2728,7,0,9,0
2022,06.18,山东,2748,10,0,12,2729,7,0,3,0
2022,06.19,山东,2748,10,0,12,2729,7,0,3,0
2022,06.20,山东,2748,0,0,12,2729,7,0,3,0
2022,06.21,山东,2748,0,0,12,2729,7,0,1,0
2022,06.22,山东,2748,0,0,12,2729,7,0,1,0
2022,06.23,山东,2749,1,0,13,2729,7,0,1,0
2022,06.24,山东,2749,1,0,13,2729,7,0,1,0
2022,06.25,山东,2749,0,0,13,2729,7,0,1,0
2022,06.26,山东,2749,0,0,12,2730,7,0,1,0
2022,06.27,山东,2749,0,0,12,2730,7,0,1,0
2022,06.28,山东,2751,2,0,14,2730,7,0,1,0
2022,06.29,山东,2751,0,0,14,2730,7,0,1,0
2022,06.30,山东,2756,5,2,18,2731,7,0,1,0
2022,07.01,山东,2760,4,3,22,2731,7,0,14,2
2022,07.02,山东,2766,6,6,24,2735,7,0,14,2
2022,07.03,山东,2770,4,4,27,2736,7,0,23,4
2022,07.04,山东,2773,3,3,28,2738,7,0,26,4
2022,07.05,山东,2775,2,1,29,2739,7,0,26,0
2022,07.06,山东,2777,2,2,31,2739,7,0,33,9
2022,07.07,山东,2779,2,0,33,2739,7,0,95,66
2022,07.08,山东,2780,1,1,27,2746,7,0,139,45
2022,07.09,山东,2790,10,9,35,2748,7,0,186,55
2022,07.10,山东,2792,2,1,34,2751,7,0,262,79
2022,07.11,山东,2801,9,8,32,2762,7,0,304,54
2022,07.12,山东,2807,6,5,32,2768,7,0,332,33
2022,07.13,山东,2807,0,0,32,2768,7,0,349,18
2022,07.14,山东,2809,2,0,32,2770,7,0,358,9
2022,07.15,山东,2809,0,0,31,2771,7,0,362,6
2022,07.16,山东,2811,2,0,33,2771,7,0,366,4
2022,07.17,山东,2813,2,0,32,2774,7,0,370,4
2022,07.18,山东,2813,0,0,29,2777,7,0,337,2
2022,07.19,山东,2814,1,0,29,2778,7,0,337,0
2022,07.20,山东,2815,1,0,28,2780,7,0,337,0
2022,07.21,山东,2815,0,0,24,2784,7,0,337,0
2022,07.22,山东,2815,0,0,24,2784,7,0,337,0
2022,07.23,山东,2820,4,0,19,2794,7,0,337,0
2022,07.24,山东,2823,3,2,17,2799,7,0,97,11
2022,07.25,山东,2826,3,1,14,2805,7,0,91,27
2022,07.26,山东,2828,2,1,16,2805,7,0,87,20
2022,07.27,山东,2829,1,0,14,2808,7,0,117,49
2022,07.28,山东,2841,12,5,26,2808,7,0,204,93
2022,07.29,山东,2845,4,2,28,2810,7,0,258,56
2022,07.30,山东,2845,0,0,27,2811,7,0,309,53
2022,07.31,山东,2850,5,2,31,2812,7,0,358,49
2022,08.01,山东,2850,0,0,29,2814,7,0,405,47
2022,08.02,山东,2854,4,3,33,2814,7,0,441,36
2022,08.03,山东,2857,3,2,34,2816,7,0,465,24
2022,08.04,山东,2859,2,0,35,2817,7,0,481,16
2022,08.05,山东,2860,1,0,35,2818,7,0,488,7
2022,08.06,山东,2864,4,0,33,2824,7,0,444,4
2022,08.07,山东,2864,0,0,32,2825,7,0,440,3
2022,08.08,山东,2864,0,0,29,2828,7,0,409,0
2022,08.09,山东,2870,3,0,34,2829,7,0,392,0
2022,08.10,山东,2874,4,0,34,2833,7,0,321,0
2022,08.11,山东,2878,4,0,31,2840,7,0,269,0
2022,08.12,山东,2885,7,0,37,2841,7,0,269,0
2022,08.13,山东,2889,4,0,39,2843,7,0,269,0
2022,08.14,山东,2895,6,0,40,2848,7,0,269,0
2022,08.15,山东,2902,7,1,46,2849,7,0,145,3
2022,08.16,山东,2907,5,1,49,2851,7,0,125,3
2022,08.17,山东,2909,2,0,50,2852,7,0,115,3
2022,08.18,山东,2911,2,0,46,2858,7,0,109,3
2022,08.19,山东,2914,3,0,46,2861,7,0,109,1
2022,08.20,山东,2916,2,0,43,2866,7,0,89,0
2022,08.21,山东,2916,0,0,36,2873,7,0,89,0
2022,08.22,山东,2918,2,0,35,2876,7,0,89,0
2022,08.23,山东,2918,0,0,31,2880,7,0,89,0
2022,08.24,山东,2919,1,0,24,2888,7,0,90,1
2022,08.25,山东,2921,2,0,23,2891,7,0,96,6
2022,08.26,山东,2922,1,1,22,2893,7,0,100,4
2022,08.27,山东,2923,1,0,21,2895,7,0,102,2
2022,08.28,山东,2925,2,1,21,2897,7,0,29,9
2022,08.29,山东,2933,8,3,28,2898,7,0,39,14
2022,08.30,山东,2934,1,0,28,2899,7,0,43,4
2022,08.31,山东,2939,5,4,29,2903,7,0,62,19
2022,09.01,山东,2943,4,4,33,2903,7,0,110,53
2022,09.02,山东,2953,10,8,42,2904,7,0,185,75
2022,09.03,山东,2955,2,1,44,2904,7,0,262,78
2022,09.04,山东,2960,5,5,45,2908,7,0,314,52
2022,09.05,山东,2965,5,2,45,2913,7,0,369,63
2022,09.06,山东,2979,14,12,59,2913,7,0,456,80
2022,09.07,山东,2997,18,15,73,2917,7,0,533,77
2022,09.08,山东,3014,17,16,88,2919,7,0,614,81
2022,09.09,山东,3027,13,13,95,2925,7,0,604,70
2022,09.10,山东,3038,11,9,103,2928,7,0,659,55
2022,09.11,山东,3047,9,9,106,2934,7,0,687,28
2022,09.12,山东,3054,7,7,110,2937,7,0,611,34
2022,09.13,山东,3064,10,10,119,2938,7,0,612,35
2022,09.14,山东,3066,2,1,117,2942,7,0,618,11
2022,09.15,山东,3068,2,1,114,2947,7,0,600,20
2022,09.16,山东,3070,2,2,109,2954,7,0,630,30
2022,09.17,山东,3072,2,2,97,2968,7,0,518,12
2022,09.18,山东,3078,6,4,99,2972,7,0,523,5
2022,09.19,山东,3080,2,2,86,2987,7,0,524,1
2022,09.20,山东,3081,1,1,78,2996,7,0,392,2
2022,09.21,山东,3082,1,0,75,3000,7,0,396,4
2022,09.22,山东,3083,1,0,71,3005,7,0,334,12
2022,09.23,山东,3083,0,0,67,3009,7,0,341,7
2022,09.24,山东,3084,1,0,66,3011,7,0,344,3
2022,09.25,山东,3085,1,0,54,3024,7,0,256,3
2022,09.26,山东,3088,3,2,51,3030,7,0,216,2
2022,09.27,山东,3090,2,0,46,3037,7,0,182,4
2022,09.28,山东,3097,7,2,46,3044,7,0,156,3
2022,09.29,山东,3099,2,0,43,3049,7,0,142,9
2022,09.30,山东,3106,7,5,45,3054,7,0,135,18
2022,10.01,山东,3111,5,5,40,3064,7,0,120,13
2022,10.02,山东,3112,1,1,37,3068,7,0,101,10
2022,10.03,山东,3115,3,0,40,3068,7,0,94,6
2022,10.04,山东,3123,8,1,48,3068,7,0,87,6
2022,10.05,山东,3125,2,1,48,3070,7,0,90,8
2022,10.06,山东,3129,4,3,48,3074,7,0,92,7
2022,10.07,山东,3130,1,0,47,3076,7,0,98,12
2022,10.08,山东,3130,0,0,44,3079,7,0,100,8
2022,10.09,山东,3133,3,2,45,3081,7,0,103,11
2022,10.10,山东,3136,3,1,40,3089,7,0,117,17
2022,10.11,山东,3141,5,5,43,3091,7,0,121,17
2022,10.12,山东,3141,0,0,42,3092,7,0,137,25
2022,10.13,山东,3144,3,0,40,3097,7,0,158,26
2022,10.14,山东,3144,0,0,38,3099,7,0,160,13
2022,10.15,山东,3146,2,0,36,3103,7,0,157,6
2022,10.16,山东,3149,3,0,35,3107,7,0,160,8
2022,10.17,山东,3151,2,1,28,3116,7,0,163,9
2022,10.18,山东,3152,1,0,26,3119,7,0,165,12
2022,10.19,山东,3152,0,0,24,3121,7,0,177,15
2022,10.20,山东,3153,1,1,25,3121,7,0,185,17
2022,10.21,山东,3157,4,2,29,3121,7,0,197,17
2022,10.22,山东,3160,3,1,28,3125,7,0,214,24
2022,10.23,山东,3162,2,2,28,3127,7,0,232,35
2022,10.24,山东,3164,2,1,29,3128,7,0,255,33
2022,10.25,山东,3166,2,1,28,3131,7,0,302,57
2022,10.26,山东,3170,4,3,30,3133,7,0,356,74
2022,10.27,山东,3172,2,2,27,3138,7,0,432,91
2022,10.28,山东,3175,3,3,28,3140,7,0,508,91
2022,10.29,山东,3179,4,3,25,3147,7,0,582,84
2022,10.30,山东,3180,1,1,26,3147,7,0,672,104
2022,10.31,山东,3187,7,7,29,3151,7,0,739,96
2022,11.01,山东,3192,5,4,33,3152,7,0,812,93
2022,11.02,山东,3198,6,6,38,3153,7,0,877,95
2022,11.03,山东,3208,10,10,46,3155,7,0,951,99
2022,11.04,山东,3212,4,3,47,3158,7,0,1002,77
2022,11.05,山东,3223,11,7,56,3160,7,0,1048,77
2022,11.06,山东,3229,6,5,61,3161,7,0,1097,74
2022,11.07,山东,3235,6,5,67,3161,7,0,1114,58
2022,11.08,山东,3241,6,6,71,3163,7,0,1144,64
2022,11.09,山东,3247,6,6,77,3163,7,0,1147,53
2022,11.10,山东,3252,5,5,80,3165,7,0,1190,104
2022,11.11,山东,3260,8,8,84,3169,7,0,1228,139
2022,11.12,山东,3271,11,8,93,3171,7,0,1362,182
2022,11.13,山东,3276,5,4,97,3172,7,0,1450,159
2022,11.14,山东,3286,10,8,102,3177,7,0,1560,171
2022,11.15,山东,3299,13,13,107,3185,7,0,1640,156
2022,11.16,山东,3315,16,16,119,3189,7,0,1741,151
2022,11.17,山东,3325,10,10,125,3193,7,0,1778,138
2022,11.18,山东,3348,23,23,135,3206,7,0,1944,257
2022,11.19,山东,3369,21,20,141,3221,7,0,2184,341
2022,11.20,山东,3396,27,26,153,3236,7,0,2693,647
2022,11.21,山东,3418,22,22,161,3250,7,0,3576,966
2022,11.22,山东,3450,32,30,181,3262,7,0,4194,767
2022,11.23,山东,3501,51,51,225,3269,7,0,4823,747
2022,11.24,山东,3591,90,88,311,3273,7,0,5439,726
2022,11.25,山东,3702,111,110,415,3280,7,0,6113,784
2022,11.26,山东,3800,98,93,505,3288,7,0,6712,810
2022,11.27,山东,3896,96,90,590,3299,7,0,7390,882
2022,11.28,山东,3956,60,59,638,3311,7,0,7884,808
2022,11.29,山东,4038,82,80,710,3321,7,0,8517,850
2022,11.30,山东,4080,42,42,722,3351,7,0,8819,605
2022,12.01,山东,4123,43,42,743,3373,7,0,9028,623
2022,12.02,山东,4162,39,37,753,3402,7,0,9186,725
2022,12.03,山东,4208,46,43,756,3444,8,1,9244,666
2022,12.04,山东,4231,23,23,721,3502,8,0,9316,623
2022,12.05,山东,4258,27,26,678,3572,8,0,9132,542
2022,12.06,山东,4291,33,31,634,3649,8,0,8685,468
2022,12.07,山东,4341,50,50,617,3716,8,0,8446,425
2022,12.08,山东,4406,65,64,571,3827,8,0,7776,428
2022,12.09,山东,4471,65,63,543,3920,8,0,7330,396
2022,12.10,山东,4488,17,14,523,3957,8,0,7172,333
2022,12.11,山东,4502,14,12,512,3982,8,0,6960,242
2022,12.12,山东,4531,29,28,502,4021,8,0,6531,199
2020,01.31,黑龙江,80,21,-10,80,0,0,0,0,-10
2020,02.01,黑龙江,95,15,-10,93,2,0,0,0,-10
2020,02.02,黑龙江,118,23,-10,116,2,0,0,0,-10
2020,02.03,黑龙江,155,37,-10,153,2,0,0,0,-10
2020,02.04,黑龙江,190,35,-10,186,4,0,0,0,-10
2020,02.05,黑龙江,227,37,-10,219,7,1,0,0,-10
2020,02.06,黑龙江,277,50,-10,266,8,3,0,0,-10
2020,02.07,黑龙江,295,19,-10,278,12,5,0,0,-10
2020,02.08,黑龙江,307,26,-10,288,13,6,0,0,-10
2020,02.09,黑龙江,331,24,-10,309,15,7,0,0,-10
2020,02.10,黑龙江,360,29,-10,325,27,8,0,0,-10
2020,02.11,黑龙江,378,18,-10,342,28,8,0,0,-10
2020,02.12,黑龙江,395,17,-10,355,31,9,0,0,-10
2020,02.13,黑龙江,418,23,-10,370,37,11,0,0,-10
2020,02.14,黑龙江,425,7,-10,366,48,11,0,0,-10
2020,02.15,黑龙江,445,20,-10,364,70,11,0,0,-10
2020,02.16,黑龙江,457,12,-10,366,80,11,0,0,-10
2020,02.17,黑龙江,464,7,-10,368,85,11,0,0,-10
2020,02.18,黑龙江,470,6,-10,350,108,12,0,0,-10
2020,02.19,黑龙江,476,6,-10,341,123,12,0,0,-10
2020,02.20,黑龙江,479,3,-10,326,141,12,0,0,-10
2020,02.21,黑龙江,479,0,-10,284,183,12,0,0,-10
2020,02.22,黑龙江,480,1,-10,253,215,12,0,0,-10
2020,02.23,黑龙江,480,0,-10,244,224,12,0,0,-10
2020,02.24,黑龙江,480,0,-10,236,232,12,0,0,-10
2020,02.25,黑龙江,480,0,-10,223,245,12,0,0,-10
2020,02.26,黑龙江,480,0,-10,205,262,13,0,0,-10
2020,02.27,黑龙江,480,0,-10,187,280,13,0,0,-10
2020,02.28,黑龙江,480,0,-10,172,295,13,0,0,-10
2020,02.29,黑龙江,480,0,-10,137,330,13,0,0,-10
2020,03.01,黑龙江,480,0,-10,117,350,13,0,0,-10
2020,03.02,黑龙江,480,0,-10,109,358,13,0,0,-10
2020,03.03,黑龙江,480,0,-10,95,372,13,0,0,-10
2020,03.04,黑龙江,481,1,-10,89,379,13,0,0,-10
2020,03.05,黑龙江,481,0,-10,88,380,13,0,0,-10
2020,03.06,黑龙江,481,0,-10,66,402,13,0,0,-10
2020,03.07,黑龙江,481,0,-10,59,409,13,0,0,-10
2020,03.08,黑龙江,481,0,-10,47,421,13,0,0,-10
2020,03.09,黑龙江,481,0,-10,34,434,13,0,0,-10
2020,03.10,黑龙江,482,1,-10,34,435,13,0,0,-10
2020,03.11,黑龙江,482,0,-10,29,440,13,0,0,-10
2020,03.12,黑龙江,482,0,-10,23,446,13,0,0,-10
2020,03.13,黑龙江,482,0,-10,22,447,13,0,0,-10
2020,03.14,黑龙江,482,0,-10,16,453,13,0,0,-10
2020,03.15,黑龙江,482,0,-10,15,454,13,0,0,-10
2020,03.16,黑龙江,482,0,-10,13,456,13,0,0,-10
2020,03.17,黑龙江,482,0,-10,10,459,13,0,0,-10
2020,03.18,黑龙江,482,0,-10,10,459,13,0,0,-10
2020,03.19,黑龙江,484,1,-10,8,463,13,0,0,-10
2020,03.20,黑龙江,484,0,-10,8,463,13,0,0,-10
2020,03.21,黑龙江,484,0,-10,8,463,13,0,0,-10
2020,03.22,黑龙江,484,0,-10,6,465,13,0,0,-10
2020,03.23,黑龙江,484,0,-10,3,468,13,0,0,-10
2020,03.24,黑龙江,484,0,-10,3,468,13,0,0,-10
2020,03.25,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,03.26,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,03.27,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,03.28,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,03.29,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,03.30,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,03.31,黑龙江,484,0,-10,2,469,13,0,0,-10
2020,04.01,黑龙江,488,4,-10,6,469,13,0,0,-10
2020,04.02,黑龙江,489,1,-10,7,469,13,0,0,-10
2020,04.03,黑龙江,491,2,-10,9,469,13,0,0,-10
2020,04.04,黑龙江,504,13,-10,22,469,13,0,0,-10
2020,04.05,黑龙江,524,20,-10,42,469,13,0,0,-10
2020,04.06,黑龙江,544,20,-10,62,469,13,0,0,-10
2020,04.07,黑龙江,569,25,-10,86,470,13,0,0,-10
